1024	75316.23
2048	156658.82
4096	332609.58
8192	722391.3
16384	1570229.16
32768	3410956.21
65536	7370246.24
131072	1.591839376E7
262144	3.557464459E7
524288	7.724106745E7
1048576	1.733576008E8
