1024	118375.84
2048	134216.7
4096	288785.83
8192	625204.16
16384	1404468.3
32768	3027643.73
65536	6566419.13
131072	1.435173293E7
262144	3.24887013E7
524288	7.033692959E7
1048576	1.5393650337E8
