1024	153747.1
2048	172600.45
4096	350057.94
8192	745662.85
16384	1596531.69
32768	3472811.74
65536	7679432.96
131072	1.663231124E7
262144	3.692009751E7
524288	7.776157956E7
1048576	1.7629420915E8
2097152	4.0144921834E8
4194304	9.2651970208E8
8388608	2.11386231837E9
16777216	4.79626441919E9
